market_id,entry_secs,entry_price,side,resolution,win,ep_bin
1389327,43,0.995,UP,1,True,>0.96
1389328,15,0.995,DOWN,0,True,>0.96
1389351,45,0.935,DOWN,0,True,0.93-0.96
1389355,44,0.955,UP,1,True,0.93-0.96
1389357,46,0.895,DOWN,0,True,0.88-0.90
1389567,43,0.965,UP,1,True,>0.96
1389630,42,0.885,UP,1,True,0.88-0.90
1389632,43,0.975,DOWN,0,True,>0.96
1389640,44,0.995,DOWN,0,True,>0.96
1389644,43,0.9,UP,1,True,0.88-0.90
1389677,44,0.935,DOWN,0,True,0.93-0.96
1389697,41,0.975,UP,1,True,>0.96
1389722,41,0.915,DOWN,0,True,0.90-0.93
1389735,18,0.985,DOWN,0,True,>0.96
1389736,45,0.995,DOWN,0,True,>0.96
1389738,39,0.92,UP,1,True,0.90-0.93
1389739,39,0.985,UP,1,True,>0.96
1389806,41,0.975,UP,1,True,>0.96
1389825,45,0.93,UP,1,True,0.90-0.93
1389914,45,0.985,UP,1,True,>0.96
1390033,43,0.93,UP,1,True,0.90-0.93
1390038,44,0.995,DOWN,0,True,>0.96
1390092,41,0.935,DOWN,0,True,0.93-0.96
1390099,40,0.955,UP,1,True,0.93-0.96
1390105,27,0.945,UP,1,True,0.93-0.96
1390206,44,0.985,DOWN,0,True,>0.96
1390285,44,0.985,DOWN,0,True,>0.96
1390308,40,0.995,UP,1,True,>0.96
1390312,26,0.985,DOWN,0,True,>0.96
1390384,44,0.965,UP,1,True,>0.96
1390438,41,0.91,DOWN,0,True,0.90-0.93
1390446,43,0.955,UP,1,True,0.93-0.96
1390447,41,0.905,UP,1,True,0.90-0.93
1390528,37,0.93,DOWN,0,True,0.90-0.93
1390539,30,0.905,DOWN,0,True,0.90-0.93
1390544,45,0.995,UP,1,True,>0.96
1390547,42,0.885,UP,1,True,0.88-0.90
1390822,30,0.935,DOWN,0,True,0.93-0.96
1390825,46,0.985,UP,1,True,>0.96
1390826,42,0.995,DOWN,0,True,>0.96
1390828,40,0.92,UP,1,True,0.90-0.93
1390872,39,0.915,DOWN,0,True,0.90-0.93
1390876,39,0.905,UP,1,True,0.90-0.93
1390880,38,0.935,UP,1,True,0.93-0.96
1390919,40,0.94,DOWN,0,True,0.93-0.96
1390947,41,0.94,UP,1,True,0.93-0.96
1390955,44,0.995,UP,1,True,>0.96
1390959,45,0.995,UP,1,True,>0.96
1390962,44,0.995,DOWN,0,True,>0.96
1390965,39,0.97,UP,1,True,>0.96
1391007,42,0.995,DOWN,0,True,>0.96
1391008,39,0.995,UP,1,True,>0.96
1391025,44,0.955,DOWN,0,True,0.93-0.96
1391039,39,0.95,UP,1,True,0.93-0.96
1391043,40,0.92,DOWN,0,True,0.90-0.93
1391046,40,0.995,DOWN,0,True,>0.96
1391062,42,0.995,UP,1,True,>0.96
1391069,44,0.945,DOWN,0,True,0.93-0.96
1391074,44,0.975,UP,1,True,>0.96
1391084,43,0.995,DOWN,0,True,>0.96
1391110,44,0.97,UP,1,True,>0.96
1391134,42,0.995,DOWN,0,True,>0.96
1391138,44,0.965,DOWN,0,True,>0.96
1391141,45,0.995,DOWN,0,True,>0.96
1391174,45,0.905,DOWN,0,True,0.90-0.93
1391178,42,0.935,DOWN,0,True,0.93-0.96
1391330,42,0.915,UP,1,True,0.90-0.93
1391350,43,0.995,DOWN,0,True,>0.96
1391351,41,0.985,UP,1,True,>0.96
1391354,20,0.995,UP,1,True,>0.96
1391357,43,0.995,DOWN,0,True,>0.96
1391364,44,0.985,UP,1,True,>0.96
1391373,44,0.955,UP,1,True,0.93-0.96
1391555,41,0.945,UP,1,True,0.93-0.96
1391563,40,0.925,UP,1,True,0.90-0.93
1391564,43,0.97,UP,1,True,>0.96
1391569,43,0.965,UP,1,True,>0.96
1391580,39,0.945,DOWN,0,True,0.93-0.96
1391588,46,0.935,UP,1,True,0.93-0.96
1391602,39,0.96,DOWN,0,True,0.93-0.96
1391607,46,0.915,DOWN,0,True,0.90-0.93
1391609,44,0.935,DOWN,0,True,0.93-0.96
1391610,46,0.995,UP,1,True,>0.96
1391612,43,0.915,UP,1,True,0.90-0.93
1391616,45,0.935,UP,1,True,0.93-0.96
1391633,43,0.97,UP,1,True,>0.96
1391661,45,0.995,DOWN,0,True,>0.96
1391670,31,0.995,DOWN,0,True,>0.96
1391726,46,0.935,DOWN,0,True,0.93-0.96
1391728,43,0.915,DOWN,0,True,0.90-0.93
1391732,39,0.995,UP,1,True,>0.96
1391858,42,0.89,UP,1,True,0.88-0.90
1391865,45,0.995,UP,1,True,>0.96
1391872,41,0.995,DOWN,0,True,>0.96
1391877,45,0.995,DOWN,0,True,>0.96
1391880,43,0.94,UP,1,True,0.93-0.96
1391898,42,0.96,UP,1,True,0.93-0.96
1391916,43,0.905,DOWN,0,True,0.90-0.93
1391917,40,0.975,DOWN,0,True,>0.96
1392078,46,0.965,UP,1,True,>0.96
1392090,37,0.935,DOWN,0,True,0.93-0.96
1392092,43,0.965,DOWN,0,True,>0.96
1392098,44,0.9975,DOWN,0,True,>0.96
1392105,43,0.9965,DOWN,0,True,>0.96
1392133,43,0.935,DOWN,0,True,0.93-0.96
1392147,45,0.945,UP,1,True,0.93-0.96
1392155,44,0.995,DOWN,0,True,>0.96
1392158,40,0.985,DOWN,0,True,>0.96
1392246,40,0.915,DOWN,0,True,0.90-0.93
1392251,45,0.905,DOWN,0,True,0.90-0.93
1392252,44,0.925,UP,1,True,0.90-0.93
1392258,44,0.955,DOWN,0,True,0.93-0.96
1392266,41,0.955,DOWN,0,True,0.93-0.96
1392267,39,0.995,DOWN,0,True,>0.96
1392273,44,0.965,UP,1,True,>0.96
1392315,42,0.945,DOWN,0,True,0.93-0.96
1392321,44,0.935,UP,1,True,0.93-0.96
1392322,42,0.995,UP,1,True,>0.96
1392327,45,0.975,DOWN,0,True,>0.96
1392328,41,0.975,UP,1,True,>0.96
1392359,44,0.985,DOWN,0,True,>0.96
1392362,6,0.985,DOWN,0,True,>0.96
1392368,40,0.995,UP,1,True,>0.96
1392369,42,0.965,UP,1,True,>0.96
1392371,38,0.945,UP,1,True,0.93-0.96
1392375,44,0.965,UP,1,True,>0.96
1392430,43,0.995,UP,1,True,>0.96
1392434,38,0.905,DOWN,0,True,0.90-0.93
1392435,46,0.995,DOWN,0,True,>0.96
1392439,43,0.925,UP,1,True,0.90-0.93
1392443,43,0.955,DOWN,0,True,0.93-0.96
1392469,45,0.975,DOWN,0,True,>0.96
1392495,43,0.965,UP,1,True,>0.96
1392497,42,0.995,UP,1,True,>0.96
1392499,42,0.925,UP,1,True,0.90-0.93
1392502,40,0.965,DOWN,0,True,>0.96
1392671,39,0.965,UP,1,True,>0.96
1392674,45,0.985,DOWN,0,True,>0.96
1392679,43,0.915,UP,1,True,0.90-0.93
1392769,41,0.925,DOWN,0,True,0.90-0.93
1392839,43,0.945,DOWN,0,True,0.93-0.96
1392842,45,0.995,UP,1,True,>0.96
1392848,45,0.94,DOWN,0,True,0.93-0.96
1392975,41,0.945,DOWN,0,True,0.93-0.96
1392998,42,0.945,UP,1,True,0.93-0.96
1393069,26,0.995,UP,1,True,>0.96
1393075,39,0.995,UP,1,True,>0.96
1393080,42,0.995,DOWN,0,True,>0.96
1393184,39,0.985,UP,1,True,>0.96
1393191,39,0.995,DOWN,0,True,>0.96
1393293,40,0.94,UP,1,True,0.93-0.96
1393302,40,0.995,UP,1,True,>0.96
1393303,44,0.945,UP,1,True,0.93-0.96
1393311,40,0.945,DOWN,0,True,0.93-0.96
1393327,43,0.965,UP,1,True,>0.96
1393367,43,0.935,UP,1,True,0.93-0.96
1393370,39,0.975,DOWN,0,True,>0.96
1393376,40,0.955,UP,1,True,0.93-0.96
1393430,43,0.955,DOWN,0,True,0.93-0.96
1393434,41,0.915,DOWN,0,True,0.90-0.93
1393442,41,0.985,DOWN,0,True,>0.96
1393518,38,0.955,DOWN,0,True,0.93-0.96
1393629,40,0.945,DOWN,0,True,0.93-0.96
1393667,42,0.935,UP,1,True,0.93-0.96
1393706,41,0.965,UP,1,True,>0.96
1393906,40,0.985,DOWN,0,True,>0.96
1394012,43,0.965,UP,1,True,>0.96
1394048,44,0.92,DOWN,0,True,0.90-0.93
1394075,44,0.955,UP,1,True,0.93-0.96
1394103,42,0.965,UP,1,True,>0.96
1394130,40,0.935,UP,1,True,0.93-0.96
1394803,44,0.96,UP,1,True,0.93-0.96
1394847,43,0.935,DOWN,0,True,0.93-0.96
1394937,26,0.975,UP,1,True,>0.96
1394995,38,0.915,DOWN,0,True,0.90-0.93
1395004,44,0.975,UP,1,True,>0.96
1395140,42,0.905,DOWN,0,True,0.90-0.93
1395144,46,0.935,UP,1,True,0.93-0.96
1395155,39,0.965,UP,1,True,>0.96
1395266,41,0.94,DOWN,0,True,0.93-0.96
1395465,36,0.965,UP,1,True,>0.96
1395476,38,0.905,UP,1,True,0.90-0.93
1395482,41,0.93,UP,1,True,0.90-0.93
1395492,42,0.975,UP,1,True,>0.96
1395547,42,0.925,DOWN,0,True,0.90-0.93
1395631,43,0.925,UP,1,True,0.90-0.93
1395644,41,0.995,DOWN,0,True,>0.96
1395698,44,0.905,UP,1,True,0.90-0.93
1395718,37,0.96,UP,1,True,0.93-0.96
1395753,43,0.935,DOWN,0,True,0.93-0.96
1395788,41,0.965,UP,1,True,>0.96
1395801,40,0.975,UP,1,True,>0.96
1395842,27,0.96,DOWN,0,True,0.93-0.96
1395854,45,0.995,DOWN,0,True,>0.96
1395860,39,0.915,DOWN,0,True,0.90-0.93
1395866,44,0.915,UP,1,True,0.90-0.93
1395893,43,0.985,UP,1,True,>0.96
1395909,44,0.955,DOWN,0,True,0.93-0.96
1395922,43,0.885,UP,1,True,0.88-0.90
1395924,43,0.895,UP,1,True,0.88-0.90
1395942,38,0.95,DOWN,0,True,0.93-0.96
1395963,41,0.995,UP,1,True,>0.96
1395979,42,0.995,UP,1,True,>0.96
1395980,44,0.995,DOWN,0,True,>0.96
1395995,43,0.935,UP,1,True,0.93-0.96
1396041,43,0.995,DOWN,0,True,>0.96
1396056,45,0.975,UP,1,True,>0.96
1396230,43,0.945,DOWN,0,True,0.93-0.96
1396246,42,0.95,UP,1,True,0.93-0.96
1396250,45,0.91,UP,1,True,0.90-0.93
1396260,45,0.995,UP,1,True,>0.96
1396277,43,0.93,DOWN,0,True,0.90-0.93
1396389,44,0.9,DOWN,0,True,0.88-0.90
1396402,43,0.995,UP,1,True,>0.96
1396406,39,0.905,UP,1,True,0.90-0.93
1396418,42,0.995,DOWN,0,True,>0.96
1396430,40,0.94,UP,1,True,0.93-0.96
1396439,44,0.935,UP,1,True,0.93-0.96
1396443,41,0.895,DOWN,0,True,0.88-0.90
1396453,44,0.985,UP,1,True,>0.96
1396498,42,0.885,DOWN,0,True,0.88-0.90
1396502,39,0.955,DOWN,0,True,0.93-0.96
1396524,43,0.885,UP,1,True,0.88-0.90
1396526,46,0.945,UP,1,True,0.93-0.96
1396568,46,0.955,DOWN,0,True,0.93-0.96
1396570,43,0.935,UP,1,True,0.93-0.96
1396586,44,0.925,UP,1,True,0.90-0.93
1396597,44,0.965,UP,1,True,>0.96
1396607,43,0.94,DOWN,0,True,0.93-0.96
1396617,45,0.995,DOWN,0,True,>0.96
1396629,45,0.975,UP,1,True,>0.96
1396645,43,0.965,UP,1,True,>0.96
1396782,42,0.995,UP,1,True,>0.96
1396795,40,0.92,DOWN,0,True,0.90-0.93
1396813,46,0.985,UP,1,True,>0.96
1396824,40,0.975,DOWN,0,True,>0.96
1396830,44,0.92,UP,1,True,0.90-0.93
1396886,44,0.985,UP,1,True,>0.96
1396898,45,0.945,DOWN,0,True,0.93-0.96
1396912,46,0.965,UP,1,True,>0.96
1396919,45,0.985,DOWN,0,True,>0.96
1396922,46,0.995,UP,1,True,>0.96
1396939,46,0.985,DOWN,0,True,>0.96
1396948,44,0.96,DOWN,0,True,0.93-0.96
1397105,41,0.945,DOWN,0,True,0.93-0.96
1397117,39,0.91,UP,1,True,0.90-0.93
1397130,42,0.985,DOWN,0,True,>0.96
1397178,46,0.985,UP,1,True,>0.96
1397184,41,0.975,DOWN,0,True,>0.96
1397191,40,0.995,DOWN,0,True,>0.96
1397195,40,0.98,DOWN,0,True,>0.96
1397201,39,0.935,UP,1,True,0.93-0.96
1397207,43,0.955,UP,1,True,0.93-0.96
1397242,44,0.995,DOWN,0,True,>0.96
1397245,20,0.955,UP,1,True,0.93-0.96
1397259,44,0.975,UP,1,True,>0.96
1397265,44,0.985,DOWN,0,True,>0.96
1397277,44,0.965,DOWN,0,True,>0.96
1397283,43,0.96,UP,1,True,0.93-0.96
1397299,43,0.975,UP,1,True,>0.96
1397436,43,0.955,UP,1,True,0.93-0.96
1397451,45,0.995,DOWN,0,True,>0.96
1397468,45,0.995,DOWN,0,True,>0.96
1397479,42,0.945,UP,1,True,0.93-0.96
1397484,44,0.995,DOWN,0,True,>0.96
1397486,45,0.995,UP,1,True,>0.96
1397494,45,0.9995,DOWN,0,True,>0.96
1397499,39,0.995,DOWN,0,True,>0.96
1397504,42,0.94,UP,1,True,0.93-0.96
1397513,40,0.985,UP,1,True,>0.96
1397518,42,0.995,UP,1,True,>0.96
1397523,45,0.96,DOWN,0,True,0.93-0.96
1397537,41,0.98,UP,1,True,>0.96
1397548,45,0.935,UP,1,True,0.93-0.96
1397553,39,0.985,DOWN,0,True,>0.96
1397562,45,0.995,UP,1,True,>0.96
1397593,44,0.985,UP,1,True,>0.96
1397597,6,0.955,UP,1,True,0.93-0.96
1397614,42,0.93,DOWN,0,True,0.90-0.93
1397621,31,0.925,UP,1,True,0.90-0.93
1397745,43,0.995,UP,1,True,>0.96
1397759,44,0.995,DOWN,0,True,>0.96
1397766,35,0.955,UP,1,True,0.93-0.96
1397795,43,0.995,UP,1,True,>0.96
1397808,40,0.985,UP,1,True,>0.96
1397816,37,0.965,DOWN,0,True,>0.96
1397826,46,0.945,UP,1,True,0.93-0.96
1397844,37,0.92,UP,1,True,0.90-0.93
1397928,42,0.985,UP,1,True,>0.96
1397930,40,0.965,UP,1,True,>0.96
1397951,38,0.945,DOWN,0,True,0.93-0.96
1397963,39,0.995,UP,1,True,>0.96
1398040,43,0.985,DOWN,0,True,>0.96
1398412,40,0.935,UP,1,True,0.93-0.96
1398413,42,0.935,UP,1,True,0.93-0.96
1398431,30,0.995,UP,1,True,>0.96
1398440,29,0.955,UP,1,True,0.93-0.96
1398557,42,0.985,UP,1,True,>0.96
1398700,40,0.995,DOWN,0,True,>0.96
1398849,42,0.91,DOWN,0,True,0.90-0.93
1398866,31,0.995,UP,1,True,>0.96
1398886,40,0.905,UP,1,True,0.90-0.93
1398991,44,0.93,DOWN,0,True,0.90-0.93
1398998,42,0.925,DOWN,0,True,0.90-0.93
1399017,42,0.995,UP,1,True,>0.96
1399028,43,0.975,DOWN,0,True,>0.96
1399071,42,0.955,UP,1,True,0.93-0.96
1399104,45,0.985,UP,1,True,>0.96
1399122,41,0.945,UP,1,True,0.93-0.96
1399126,42,0.925,DOWN,0,True,0.90-0.93
1399143,44,0.99,DOWN,0,True,>0.96
1399147,43,0.945,UP,1,True,0.93-0.96
1399181,44,0.975,DOWN,0,True,>0.96
1399195,42,0.965,UP,1,True,>0.96
1399239,40,0.975,UP,1,True,>0.96
1399263,38,0.995,UP,1,True,>0.96
1399265,41,0.905,UP,1,True,0.90-0.93
1399272,38,0.975,DOWN,0,True,>0.96
1399277,41,0.965,DOWN,0,True,>0.96
1399301,45,0.915,DOWN,0,True,0.90-0.93
1399320,38,0.94,UP,1,True,0.93-0.96
1399384,24,0.995,UP,1,True,>0.96
1399387,41,0.925,DOWN,0,True,0.90-0.93
1399435,40,0.97,UP,1,True,>0.96
1399446,39,0.925,UP,1,True,0.90-0.93
1399591,43,0.965,DOWN,0,True,>0.96
1399602,39,0.94,DOWN,0,True,0.93-0.96
1399612,38,0.925,UP,1,True,0.90-0.93
1399616,44,0.935,UP,1,True,0.93-0.96
1399625,44,0.995,UP,1,True,>0.96
1399710,41,0.975,UP,1,True,>0.96
1399770,39,0.95,DOWN,0,True,0.93-0.96
1399778,41,0.955,UP,1,True,0.93-0.96
1399794,44,0.945,UP,1,True,0.93-0.96
1400040,40,0.945,DOWN,0,True,0.93-0.96
1400081,44,0.945,UP,1,True,0.93-0.96
1400086,44,0.915,DOWN,0,True,0.90-0.93
1400337,40,0.925,DOWN,0,True,0.90-0.93
1400387,44,0.895,UP,1,True,0.88-0.90
1400408,39,0.965,DOWN,0,True,>0.96
1400449,44,0.975,UP,1,True,>0.96
1400502,39,0.965,DOWN,0,True,>0.96
1400518,43,0.955,DOWN,0,True,0.93-0.96
1400549,44,0.975,UP,1,True,>0.96
1400572,39,0.975,DOWN,0,True,>0.96
1400579,43,0.995,DOWN,0,True,>0.96
1400583,32,0.925,DOWN,0,True,0.90-0.93
1400592,43,0.895,UP,1,True,0.88-0.90
1400595,44,0.995,DOWN,0,True,>0.96
1400610,44,0.995,DOWN,0,True,>0.96
1400614,44,0.96,UP,1,True,0.93-0.96
1400626,40,0.965,UP,1,True,>0.96
1400651,45,0.995,DOWN,0,True,>0.96
1400715,40,0.955,UP,1,True,0.93-0.96
1400723,42,0.975,DOWN,0,True,>0.96
1400736,40,0.97,UP,1,True,>0.96
1400751,43,0.915,UP,1,True,0.90-0.93
1400764,40,0.96,UP,1,True,0.93-0.96
1400830,45,0.975,UP,1,True,>0.96
1400974,40,0.945,DOWN,0,True,0.93-0.96
1400980,41,0.945,UP,1,True,0.93-0.96
1400983,38,0.935,DOWN,0,True,0.93-0.96
1400990,41,0.965,UP,1,True,>0.96
1401085,45,0.915,DOWN,0,True,0.90-0.93
1401091,38,0.935,UP,1,True,0.93-0.96
1401175,44,0.935,UP,1,True,0.93-0.96
1401189,43,0.925,DOWN,0,True,0.90-0.93
